,Country Name,Country Code,Year,Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)","Agriculture, forestry, and fishing, value added (constant LCU)","Agriculture, forestry, and fishing, value added (current LCU)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)","Air transport, freight (million ton-km)","Air transport, passengers carried","Air transport, registered carrier departures worldwide",Consumer price index (2010 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),Employment in industry (% of total employment) (modeled ILO estimate),Employment in services (% of total employment) (modeled ILO estimate),Final consumption expenditure (constant 2010 US$),Final consumption expenditure (constant LCU),Final consumption expenditure (current LCU),Final consumption expenditure (current US$),GDP (constant 2010 US$),GDP (constant LCU),GDP (current LCU),GDP (current US$),"GDP, PPP (constant 2011 international $)","GDP, PPP (current international $)",Gross value added at basic prices (GVA) (constant 2010 US$),Gross value added at basic prices (GVA) (constant LCU),Gross value added at basic prices (GVA) (current LCU),Gross value added at basic prices (GVA) (current US$),Households and NPISHs Final consumption expenditure (annual % growth),Households and NPISHs Final consumption expenditure (constant 2010 US$),Households and NPISHs Final consumption expenditure (constant LCU),Households and NPISHs Final consumption expenditure (current LCU),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)",Households and NPISHs final consumption expenditure (% of GDP),"Industry (including construction), value added (constant 2010 US$)","Industry (including construction), value added (constant LCU)","Industry (including construction), value added (current LCU)","Industry (including construction), value added (current US$)","Manufacturing, value added (constant 2010 US$)","Manufacturing, value added (constant LCU)","Manufacturing, value added (current LCU)","Manufacturing, value added (current US$)","Official exchange rate (LCU per US$, period average)","Population, total",Pump price for diesel fuel (US$ per liter),Pump price for gasoline (US$ per liter),Rail lines (total route-km),"Railways, goods transported (million ton-km)","Railways, passengers carried (million passenger-km)",Rural population,"Services, value added (constant 2010 US$)","Services, value added (constant LCU)","Services, value added (current LCU)","Services, value added (current US$)","Services, value added per worker (constant 2010 US$)",Urban population,Wholesale price index (2010 = 100)
103,Chile,CHL,2009,99.593662,97.80333,99.869036,4.33669E+12,3.61721E+12,6449404184,9094.126397,1179.048,8097314,97473,98.60881733,12.64900017,23.47400093,63.8769989,1.40701E+11,7.99852E+13,6.88381E+13,1.22737E+11,2.06471E+11,1.1203E+14,9.66864E+13,1.72389E+11,3.12143E+11,2.73078E+11,1.91204E+11,1.03579E+14,8.90817E+13,1.58831E+11,-0.862315844,1.15144E+11,6.50261E+13,5.68326E+13,1.01331E+11,6841.839697,1.6544E+11,1.54865E+11,58.78040219,75693364798,3.71138E+13,3.3299E+13,59371246262,22796980117,1.30472E+13,1.08633E+13,19369081230,560.8598948,16829442,..,..,5352,4032,840,2184966,1.0824E+11,6.20337E+13,5.21655E+13,93009859135,24901.80359,14644476,..
104,Chile,CHL,2010,99.38864136,96.24377725,99.79384613,4.37796E+12,4.03203E+12,7902076684,10163.69048,1399.549392,9269026,108840,100,10.60499954,22.95700073,66.43699646,1.53924E+11,8.7502E+13,7.85394E+13,1.53924E+11,2.18538E+11,1.18578E+14,1.11509E+14,2.18538E+11,3.30386E+11,3.10389E+11,2.0125E+11,1.09021E+14,1.02688E+14,2.0125E+11,10.69715285,1.27462E+11,7.19821E+13,6.50371E+13,1.27462E+11,7500.668253,1.83138E+11,1.74265E+11,58.32476394,78007185465,3.82483E+13,3.98031E+13,78007185465,23542005158,1.34736E+13,1.20123E+13,23542005158,510.2491667,16993354,1.02,1.38,5352,4032,840,2196561,1.15341E+11,6.61032E+13,5.88524E+13,1.15341E+11,23680.60228,14796793,..
105,Chile,CHL,2011,99.588193,97.781241,99.856911,4.85987E+12,4.4791E+12,9260691765,11147.04731,1422.29934,10949863,123739,103.3403174,10.26099968,23.375,66.36399841,1.64976E+11,9.3785E+13,8.78919E+13,1.8172E+11,2.31892E+11,1.25824E+14,1.22006E+14,2.52252E+11,3.50575E+11,3.50575E+11,2.13015E+11,1.15394E+14,1.12075E+14,2.31718E+11,8.200080022,1.37913E+11,7.78847E+13,7.33568E+13,1.51668E+11,8040.027194,1.98155E+11,1.98155E+11,60.12549802,80242655198,3.93444E+13,4.23377E+13,87534776010,25398644733,1.45362E+13,1.34347E+13,27776805629,483.6675,17153357,..,..,5520,4032,840,2207294,1.24438E+11,7.13172E+13,6.52578E+13,1.34923E+11,24449.83965,14946063,..
106,Chile,CHL,2012,99.85822296,99.27041828,99.93097687,4.66562E+12,4.29448E+12,8827807616,10786.76583,1527.067,12892856,125120,106.4472654,9.982000351,23.82999992,66.18800354,1.74304E+11,9.90876E+13,9.56136E+13,1.96545E+11,2.44226E+11,1.32516E+14,1.29947E+14,2.67122E+11,3.69221E+11,3.74242E+11,2.23957E+11,1.21321E+14,1.18873E+14,2.44358E+11,6.05067514,1.46258E+11,8.25972E+13,8.01175E+13,1.64691E+11,8449.468409,2.10145E+11,2.04605E+11,61.65383126,84088061087,4.12299E+13,4.22837E+13,86919246981,26244659493,1.50204E+13,1.40414E+13,28863807241,486.4713034,17309746,1.24,1.56,5529,4032,840,2217552,1.31817E+11,7.55462E+13,7.22952E+13,1.48611E+11,25463.7232,15092194,..
107,Chile,CHL,2013,99.6,98,99.8,4.66279E+12,4.66279E+12,9414590805,11137.63847,1512.319,13806283,127631,108.4998031,9.475000381,23.87800026,66.64800262,1.81778E+11,1.03337E+14,1.03337E+14,2.08646E+11,2.54105E+11,1.37876E+14,1.37876E+14,2.78384E+11,3.84156E+11,3.94292E+11,2.32939E+11,1.26187E+14,1.26187E+14,2.54783E+11,4.576032183,1.52951E+11,8.63769E+13,8.63769E+13,1.74403E+11,8758.582704,2.19761E+11,2.21388E+11,62.64814136,87716036322,4.30088E+13,4.30088E+13,86838533106,26778000980,1.53257E+13,1.53257E+13,30943912068,495.2728776,17462982,..,..,5529,4032,839.786,2227229,1.36998E+11,7.85157E+13,7.85157E+13,1.5853E+11,25774.18638,15235753,..
108,Chile,CHL,2014,99.99533844,100,99.99378967,4.67132E+12,5.83813E+12,10236077738,11119.24075,1553.479,14347893,124480,113.2683695,9.402000427,23.48699951,67.11100006,1.86968E+11,1.06287E+14,1.12678E+14,1.97559E+11,2.58594E+11,1.40312E+14,1.48624E+14,2.60584E+11,3.90943E+11,4.04733E+11,2.37132E+11,1.28459E+14,1.35938E+14,2.38342E+11,2.671222435,1.57037E+11,8.86842E+13,9.38039E+13,1.64468E+11,8915.546368,2.25631E+11,2.28416E+11,63.1150798,88139004077,4.32162E+13,4.58475E+13,80385045438,26587937599,1.52169E+13,1.65473E+13,29012640317,570.3482161,17613798,1.09,1.52,5529,4032,840,2236424,1.40585E+11,8.05712E+13,8.42525E+13,1.47721E+11,25973.57172,15377374,..
109,Chile,CHL,2015,99.714844,98.633515,99.876858,4.968E+12,6.00258E+12,9176517858,11682.91955,1392.236,15006762,116532,118.1942606,9.376999855,23.2840004,67.33799744,1.91773E+11,1.09018E+14,1.22001E+14,1.86511E+11,2.64555E+11,1.43547E+14,1.59606E+14,2.43999E+11,3.99955E+11,4.04737E+11,2.42565E+11,1.31402E+14,1.45737E+14,2.22797E+11,2.121169754,1.60368E+11,9.05653E+13,1.01269E+14,1.54817E+11,9028.346923,2.30417E+11,2.27176E+11,63.44953701,88991954735,4.36344E+13,4.7361E+13,72403765724,26676818357,1.52678E+13,1.84549E+13,28213108515,654.1240843,17762681,..,..,..,..,..,2245203,1.44527E+11,8.28306E+13,9.23733E+13,1.41217E+11,26221.27996,15517478,..
110,Chile,CHL,2016,100,100,100,5.03806E+12,6.81418E+12,10065889920,11633.19561,1441.23,16362437,116238,122.6698774,9.479999542,23.01099968,67.50900269,1.97364E+11,1.12197E+14,1.30163E+14,1.92277E+11,2.67904E+11,1.45364E+14,1.69264E+14,2.50036E+11,4.05018E+11,4.20457E+11,2.45539E+11,1.33013E+14,1.54846E+14,2.28738E+11,2.232311848,1.63948E+11,9.2587E+13,1.06942E+14,1.57974E+11,9154.092921,2.35561E+11,2.34993E+11,63.18048799,88056620559,4.31758E+13,4.89673E+13,72334311227,26047307474,1.49075E+13,1.8316E+13,27056390686,676.957736,17909754,0.65,1.03,..,..,..,2252689,1.47806E+11,8.47095E+13,9.90647E+13,1.46338E+11,26552.40596,15657065,..
111,Chile,CHL,2017,..,..,..,5.05412E+12,6.89396E+12,10625151668,11447.03509,1237.960141,17641094,124089,125.3471101,9.555999756,22.81500053,67.62999725,2.02732E+11,1.15248E+14,1.37054E+14,2.11232E+11,2.71896E+11,1.4753E+14,1.79776E+14,2.77076E+11,4.11053E+11,4.44778E+11,2.48894E+11,1.3483E+14,1.64281E+14,2.53194E+11,2.440882807,1.67949E+11,9.4847E+13,1.11955E+14,1.72548E+11,9302.235876,2.41311E+11,2.44857E+11,62.27460299,87729632238,4.30154E+13,5.38525E+13,82998872741,26471769840,1.51504E+13,1.83721E+13,28315628882,648.8337926,18054726,..,..,..,..,..,2258646,1.50977E+11,8.65267E+13,1.03534E+14,1.5957E+11,26768.48133,15796080,..
112,China,CHN,1990,92.21601105,89.68407845,99.2594986,2.31896E+12,5.01722E+11,95931579346,..,818.2999878,16596100,196000,40.44026517,..,..,..,..,0,1.20014E+12,2.29473E+11,8.29562E+11,6.41662E+12,1.88729E+12,3.60858E+11,1.73276E+12,1.11994E+12,..,..,..,..,..,..,..,9.43504E+11,1.80402E+11,..,..,3.87018E+11,49.99260181,2.6789E+11,1.80699E+12,7.74429E+11,1.48074E+11,..,..,..,..,4.783208333,1135185000,..,..,53378,1060100,263530,835019382,3.49231E+11,3.00949E+12,..,..,..,300165618,100
113,China,CHN,1991,92.65581512,90.151001,99.32211304,2.37368E+12,5.28885E+11,92140201610,812.4680352,1009.5,19520000,190300,41.87859828,55.30599976,27.32799911,17.36599922,..,0,1.36142E+12,2.3718E+11,9.06662E+11,7.01298E+12,2.20056E+12,3.83373E+11,1.8938E+12,1.26477E+12,..,..,..,..,..,..,..,1.05445E+12,1.83702E+11,..,..,4.35359E+11,47.9171579,3.04782E+11,2.05584E+12,9.1298E+11,1.59056E+11,..,..,..,..,5.323391667,1150780000,..,..,53416,1094807,282484,836478966,3.81296E+11,3.2858E+12,..,..,3561.649315,314301034,97.99522673
114,China,CHN,1992,93.09511566,90.62502321,99.38421631,2.48312E+12,5.80028E+11,91056260554,857.7671051,1316,27345000,200300,44.5395566,53.68799973,27.85499954,18.45700073,..,0,1.62251E+12,2.54711E+11,1.03555E+12,8.00996E+12,2.71945E+12,4.26916E+11,2.16303E+12,1.4775E+12,..,..,..,..,..,..,..,1.23122E+12,1.93284E+11,..,..,4.92452E+11,45.27461981,3.68835E+11,2.48789E+12,1.17253E+12,1.84071E+11,..,..,..,..,5.514591667,1164970000,..,..,53566,1154851,314829,836448460,4.29392E+11,3.70028E+12,..,..,3697.211315,328521540,..
115,China,CHN,1993,93.53135681,91.10377139,99.44512939,2.59865E+12,6.8876E+11,85866351836,918.8267438,1547,31312500,261600,51.04682084,51.56999969,29.18899918,19.24099922,..,0,2.07967E+12,2.59268E+11,1.17916E+12,9.12074E+12,3.56732E+12,4.44731E+11,2.46298E+12,1.72242E+12,..,..,..,..,..,..,..,1.56962E+12,1.95681E+11,..,..,5.63938E+11,43.99980533,4.41735E+11,2.97962E+12,1.64731E+12,2.05367E+11,..,..,..,..,5.761958333,1178440000,..,..,53802,1192340,347938,835478607,4.81642E+11,4.15053E+12,..,..,3911.227266,342961393,..
116,China,CHN,1994,93.96147156,91.58340717,99.50395203,2.70201E+12,9.47179E+11,1.09898E+11,960.8367269,1717.199951,37601000,325900,63.42924019,50.50299835,28.90699959,20.59000015,..,0,2.82723E+12,3.28034E+11,1.33307E+12,1.03112E+13,4.86375E+12,5.64325E+11,2.78446E+12,1.98867E+12,..,..,..,..,..,..,..,2.14461E+12,2.48832E+11,..,..,6.36274E+11,44.09378016,5.21801E+11,3.51969E+12,2.24531E+12,2.60516E+11,..,..,..,..,8.618742667,1191835000,..,..,53992,1246140,363281,833998460,5.36402E+11,4.62243E+12,..,..,4009.103797,357836540,..
117,China,CHN,1995,94.38241577,92.06063838,99.55967712,2.83456E+12,1.20205E+12,1.43946E+11,1018.472496,1501,47564500,397600,74.0797879,49.44599915,29.00300026,21.5510006,7.78093E+11,6.45511E+12,3.61979E+12,4.33472E+11,1.47903E+12,1.14402E+13,6.13399E+12,7.34548E+11,3.08933E+12,2.25244E+12,..,..,..,..,..,..,..,2.80729E+12,3.36174E+11,..,..,7.33143E+11,45.7660666,5.93993E+11,4.00664E+12,2.86775E+12,3.43414E+11,..,..,..,..,8.351416667,1204855000,0.24,0.27,54616,1287420,354261,831819843,5.90487E+11,5.0885E+12,..,..,4171.298372,373035157,..
118,China,CHN,1996,94.79112244,92.53156101,99.61127472,2.97805E+12,1.38783E+12,1.66923E+11,1075.674885,1688.599976,51770100,493000,80.23815427,48.34400177,29.08699989,22.56900024,8.62567E+11,7.15592E+12,4.30868E+12,5.18231E+11,1.62587E+12,1.2576E+13,7.18136E+12,8.63747E+11,3.39605E+12,2.52127E+12,..,..,..,..,..,..,..,3.36603E+12,4.04854E+11,..,..,8.35384E+11,46.87180061,6.65831E+11,4.49121E+12,3.38281E+12,4.06872E+11,..,..,..,..,8.314175,1217550000,..,..,56000,1292200,354400,828956742,6.44861E+11,5.55707E+12,..,..,4275.421798,388593258,..
119,China,CHN,1997,95.18453217,92.99295376,99.6577301,3.08019E+12,1.42652E+12,1.72082E+11,1125.785635,2083.600098,52277000,470200,82.47396516,47.16199875,28.77899933,24.05900002,9.21758E+11,7.64696E+12,4.75086E+12,5.73098E+11,1.77595E+12,1.37369E+13,7.9715E+12,9.61604E+11,3.70954E+12,2.80114E+12,..,..,..,..,..,..,..,3.66263E+12,4.41824E+11,..,..,9.05025E+11,45.94656376,7.35546E+11,4.96146E+12,3.7546E+12,4.52918E+11,..,..,..,..,8.289816667,1230075000,..,..,57566,1304600,332200,825589438,7.12177E+11,6.13716E+12,..,..,4372.334177,404485562,..
120,China,CHN,1998,95.5595932,93.44023147,99.69812775,3.18599E+12,1.46187E+12,1.76574E+11,1171.193213,2474.199951,53234000,510500,81.83629102,46.46099854,27.99600029,25.54299927,1.00559E+12,8.34248E+12,5.14604E+12,6.2157E+11,1.91514E+12,1.48135E+13,8.51955E+12,1.02904E+12,4.00028E+12,3.05346E+12,..,..,..,..,..,..,..,3.88218E+12,4.68913E+11,..,..,9.81756E+11,45.56788604,8.01103E+11,5.40365E+12,3.90185E+12,4.71289E+11,..,..,..,..,8.278958333,1241935000,0.25,0.28,57584,1163000,343000,821328874,7.7196E+11,6.65234E+12,..,..,4423.120678,420606126,..
121,China,CHN,1999,95.9132309,93.86917876,99.73194122,3.27354E+12,1.4549E+12,1.75748E+11,1221.446162,3295.399902,55853100,547800,80.68937684,45.25099945,27.82999992,26.91900063,1.12621E+12,9.34314E+12,5.66217E+12,6.83977E+11,2.06199E+12,1.59494E+13,9.05644E+12,1.094E+12,4.307E+12,3.33789E+12,..,..,..,..,..,..,..,4.19149E+12,5.06323E+11,..,..,1.09857E+12,46.28191595,8.66749E+11,5.84645E+12,4.10809E+12,4.96248E+11,..,..,..,..,8.27825,1252735000,..,..,57923,1257789,404627,815968942,8.43428E+11,7.26822E+12,..,..,4533.222633,436766058,..
122,China,CHN,2000,96.243927,94.14239353,100,3.34893E+12,1.47174E+12,1.7778E+11,1272.137207,3900.08,61891807,572921,80.97001954,43.79000092,28.12100029,28.08799934,1.25371E+12,1.04009E+13,6.36677E+12,7.69082E+11,2.23708E+12,1.73037E+13,1.0028E+13,1.21135E+12,4.67273E+12,3.70374E+12,..,..,..,..,..,..,..,4.69878E+12,5.67595E+11,..,..,1.2687E+12,46.85651062,9.48938E+11,6.40084E+12,4.56648E+12,5.51614E+11,..,..,..,..,8.278504167,1262645000,0.45,0.4,58656,1333606,441468,809645853,9.25811E+11,7.97815E+12,..,..,4698.255848,452999147,..
123,China,CHN,2001,96.55620575,94.65396135,99.78227234,3.4377E+12,1.55025E+12,1.87294E+11,1331.004839,4232.312,72660653,840911,81.55230121,42.625,28.05200005,29.32299995,1.33895E+12,1.1108E+13,6.85467E+12,8.28148E+11,2.42365E+12,1.87468E+13,1.10863E+13,1.3394E+12,5.06243E+12,4.10407E+12,..,..,..,..,..,..,..,5.07088E+12,6.12639E+11,..,..,1.39781E+12,45.73999108,1.02945E+12,6.94389E+12,4.96607E+12,5.99977E+11,..,..,..,..,8.277068333,1271850000,..,..,59079,1424980,463660,800082679,1.02084E+12,8.7971E+12,..,..,4923.340547,471767321,..
124,China,CHN,2002,96.85614014,95.01747432,99.80255127,3.53012E+12,1.61902E+12,1.95605E+11,1396.938307,5013.505,83671798,932064,80.95535835,41.27999878,28.03800011,30.68199921,1.45367E+12,1.20597E+13,7.40682E+12,8.94867E+11,2.64495E+12,2.04585E+13,1.21717E+13,1.47055E+12,5.52466E+12,4.54755E+12,..,..,..,..,..,..,..,5.50764E+12,6.65415E+11,..,..,1.55366E+12,45.24937166,1.13136E+12,7.63136E+12,5.41055E+12,6.53685E+11,..,..,..,..,8.2769575,1280400000,0.37,0.42,59530,1507817,480310,788406300,1.12786E+12,9.71926E+12,..,..,5145.525737,491993700,..
125,China,CHN,2003,97.1497879,95.38418397,99.82305145,3.61403E+12,1.69702E+12,2.05029E+11,1488.488128,5650.63,86040642,946354,81.86821256,39.24700165,29.38999939,31.36300087,1.54127E+12,1.27865E+13,7.95131E+12,9.60651E+11,2.91038E+12,2.25116E+13,1.37422E+13,1.66029E+12,6.07909E+12,5.10371E+12,..,..,..,..,..,..,..,5.93438E+12,7.16972E+11,..,..,1.69295E+12,43.18361844,1.27469E+12,8.59811E+12,6.26974E+12,7.57489E+11,..,..,..,..,8.277036667,1288400000,..,..,60446,1647558,456000,775926016,1.23544E+12,1.06464E+13,..,..,5456.309107,512473984,..
126,China,CHN,2004,97.44321442,95.7631229,99.84656525,3.83534E+12,2.09043E+12,2.52565E+11,1619.384751,7024.25,119789024,1209900,84.99937502,37.95999908,29.36800003,32.67200089,1.65816E+12,1.37562E+13,8.9086E+12,1.07633E+12,3.20466E+12,2.47878E+13,1.6184E+13,1.95535E+12,6.69376E+12,5.77428E+12,..,..,..,..,..,..,..,6.6587E+12,8.04501E+11,..,..,1.87859E+12,41.14365346,1.41668E+12,9.5559E+12,7.42869E+12,8.97532E+11,..,..,5.17485E+12,6.25224E+11,8.276800833,1296075000,0.43,0.48,61015,1828548,551196,762817902,1.36051E+12,1.17242E+13,6.66489E+12,8.0525E+11,5719.162068,533257098,..
127,China,CHN,2005,97.74249268,96.16436411,99.87568665,4.02991E+12,2.18067E+12,2.66121E+11,1786.923388,7579.401,136721623,1349269,86.50931766,35.82500076,29.61800003,34.55599976,1.84339E+12,1.52929E+13,1.01448E+13,1.23803E+12,3.56985E+12,2.76126E+13,1.87319E+13,2.28597E+12,7.45657E+12,6.63927E+12,..,..,..,..,..,..,..,7.52324E+12,9.18107E+11,..,..,2.1562E+12,40.16274122,1.58858E+12,1.07154E+13,8.80844E+12,1.07495E+12,..,..,6.0118E+12,7.33656E+11,8.194316667,1303720000,..,..,62200,1934612,583320,749352182,1.52866E+12,1.31732E+13,7.74278E+12,9.44898E+11,6021.674666,554367818,..
128,China,CHN,2006,98.06681061,96.62545706,99.91111755,4.22082E+12,2.3317E+12,2.92435E+11,1987.897151,7692.205,158013351,1542564,87.93623098,33.50400162,29.94599915,36.54899979,2.02119E+12,1.6768E+13,1.14729E+13,1.43889E+12,4.02392E+12,3.11248E+13,2.19438E+13,2.75213E+12,8.405E+12,7.71367E+12,..,..,..,..,..,..,..,8.41191E+12,1.055E+12,..,..,2.44829E+12,38.33378269,1.80224E+12,1.21566E+13,1.04362E+13,1.30887E+12,..,..,7.12129E+12,8.93131E+11,7.973438333,1311020000,0.61,0.69,63412,2055716,635327,735901746,1.74471E+12,1.5035E+13,9.17597E+12,1.15082E+12,6454.662212,575118254,..
129,China,CHN,2007,98.39870453,97.12061998,99.94830322,4.36918E+12,2.7788E+12,3.65271E+11,2190.264448,11189.538,183613132,1753550,92.17191285,31.24399948,29.95400047,38.80199814,2.26306E+12,1.87745E+13,1.36229E+13,1.79073E+12,4.59658E+12,3.55543E+13,2.70232E+13,3.55218E+12,9.60115E+12,9.04594E+12,..,..,..,..,..,..,..,9.97933E+12,1.31178E+12,..,..,2.85007E+12,36.92871234,2.07349E+12,1.39862E+13,1.26634E+13,1.66459E+12,..,..,8.7465E+12,1.14972E+12,7.6075325,1317885000,..,..,63637,2211246,689618,722214159,2.02508E+12,1.74511E+13,1.15811E+13,1.52232E+12,7004.609801,595670841,..
130,China,CHN,2008,98.74991608,97.68085751,99.97798157,4.59536E+12,3.27532E+12,4.71357E+11,2441.206206,11386.055,191001220,1853088,97.63333399,29.54599953,30.06900024,40.38499832,2.44594E+12,2.02917E+13,1.57466E+13,2.26613E+12,5.04035E+12,3.89868E+13,3.19516E+13,4.59821E+12,1.05281E+13,1.01138E+13,..,..,..,..,..,..,..,1.15338E+13,1.65985E+12,..,..,3.22915E+12,36.09785425,2.2775E+12,1.53624E+13,1.49957E+13,2.15805E+12,..,..,1.02539E+13,1.47566E+12,6.948655,1324655000,1.01,0.99,60809,2511804,772834,708173810,2.23726E+12,1.92796E+13,1.36806E+13,1.9688E+12,7450.982903,616481190,..
131,China,CHN,2009,99.11564636,98.30867432,99.99407959,4.77898E+12,3.41618E+12,5.0007E+11,2684.891772,11976.438,229062099,2140124,96.92239604,27.84499931,30.09900093,42.05599976,2.69376E+12,2.23476E+13,1.72728E+13,2.52845E+12,5.51413E+12,4.26515E+13,3.49081E+13,5.10995E+12,1.15177E+13,1.11485E+13,..,..,..,..,..,..,..,1.26661E+13,1.8541E+12,..,..,3.55946E+12,36.28406016,2.51186E+12,1.69432E+13,1.60172E+13,2.34464E+12,..,..,1.10118E+13,1.61195E+12,6.831416052,1331260000,..,..,65491,2523917,787890,693852712,2.45177E+12,2.1128E+13,1.54748E+13,2.26524E+12,7814.889305,637407288,..
132,China,CHN,2010,99.7,98,100,4.98206E+12,3.93626E+12,5.81401E+11,2966.03351,17193.8774,266293020,2377789,100,26.23399925,30.15399933,43.61299896,2.93928E+12,2.43845E+13,1.98998E+13,2.93928E+12,6.10062E+12,4.7188E+13,4.1303E+13,6.10062E+12,1.27427E+13,1.2485E+13,..,..,..,..,..,2.15733E+12,..,1.46058E+13,2.15733E+12,1612.708154,..,4.04348E+12,35.36243183,2.83045E+12,1.90921E+13,1.9163E+13,2.83045E+12,1.92432E+12,..,1.30283E+13,1.92432E+12,6.770269029,1337705000,1.04,1.11,66239,2451185,791158,679206337,2.68877E+12,2.31704E+13,1.82038E+13,2.68877E+12,8250.93076,658498663,..
133,China,CHN,2011,99.74872589,99.49162581,100,5.19E+12,4.61631E+12,7.14434E+11,3301.347891,16764.869,292160158,2538667,105.5538971,24.50699997,29.96500015,45.52799988,3.27505E+12,2.717E+13,2.41022E+13,3.73013E+12,6.6824E+12,5.1688E+13,4.89301E+13,7.57255E+12,1.39579E+13,1.39579E+13,..,..,..,..,..,..,..,1.76532E+13,2.73206E+12,..,4.77615E+12,4.77615E+12,36.0784359,3.13302E+12,2.1133E+13,2.27039E+13,3.51372E+12,..,..,1.56457E+13,2.42137E+12,6.461461327,1344130000,..,..,66050,2562635,815699,665196496,2.94394E+12,2.53693E+13,2.16099E+13,3.3444E+12,8637.677605,678933504,..
134,China,CHN,2012,99.91638184,99.82619741,100,5.42226E+12,5.09023E+12,8.06398E+11,3644.300129,15568.753,318475924,2779741,108.318909,23.16900063,29.48399925,47.34799957,3.54377E+12,2.93993E+13,2.71113E+13,4.29499E+12,7.20739E+12,5.57488E+13,5.40367E+13,8.56055E+12,1.50545E+13,1.53318E+13,..,..,..,..,..,..,..,1.98537E+13,3.14524E+12,..,..,5.3427E+12,36.74107152,3.39507E+12,2.29006E+13,2.44643E+13,3.87566E+12,..,..,1.69807E+13,2.69009E+12,6.312332827,1350695000,1.28,1.37,66298,2518310,795639,651507733,3.17978E+12,2.74017E+13,2.44822E+13,3.87849E+12,8961.278917,699187267,..
135,China,CHN,2013,99.98311615,99.96394805,100,5.62898E+12,5.53291E+12,8.9301E+11,3993.887171,16053.7331,352795296,3073450,111.1580007,21.9279995,28.83399963,49.23799896,3.78878E+12,3.1432E+13,3.00338E+13,4.84744E+12,7.76651E+12,6.00735E+13,5.95244E+13,9.60722E+12,1.62224E+13,1.6788E+13,..,..,..,..,..,..,..,2.19763E+13,3.54696E+12,..,..,5.84727E+12,36.91970845,3.66623E+12,2.47297E+13,2.61956E+13,4.22796E+12,..,..,1.81868E+13,2.93534E+12,6.195758346,1357380000,..,..,66585,2473477,794062,637792141,3.44373E+12,2.96763E+13,2.77959E+13,4.48625E+12,9324.533233,719587859,..
136,China,CHN,2014,99.99848938,99.99668651,100,5.85759E+12,5.83435E+12,9.49695E+11,4394.084071,17822.581,390878784,3356756,113.2940611,20.72999954,28.06399918,51.20600128,4.04666E+12,3.35714E+13,3.28313E+13,5.34415E+12,8.33329E+12,6.44575E+13,6.43974E+13,1.04824E+13,1.74062E+13,1.83364E+13,..,..,..,..,..,..,..,2.4254E+13,3.94797E+12,..,..,6.43435E+12,37.66296611,3.93731E+12,2.65582E+13,2.77572E+13,4.51821E+12,..,..,1.9562E+13,3.18424E+12,6.143434094,1364270000,1.09,1.17,66989,2308669,807065,624030741,3.71261E+12,3.19933E+13,3.08059E+13,5.01447E+12,9661.396231,740239259,..
137,China,CHN,2015,100,100,100,6.08621E+12,6.08621E+12,9.77311E+11,4839.156834,19805.63,436183969,3616026,114.9221246,19.54800034,27.10199928,53.35100174,4.36672E+12,3.62267E+13,3.62267E+13,5.81721E+12,8.9083E+12,6.89052E+13,6.89052E+13,1.10647E+13,1.86073E+13,1.98143E+13,..,..,..,..,..,..,..,2.6598E+13,4.27106E+12,..,..,6.96449E+12,38.60086928,4.18131E+12,2.8204E+13,2.8204E+13,4.52895E+12,..,..,2.0242E+13,3.25042E+12,6.227488673,1371220000,..,..,67212,1980061,723006,610192900,4.01684E+12,3.4615E+13,3.4615E+13,5.55841E+12,10027.66483,761027100,..
138,China,CHN,2016,100,100,100,6.28705E+12,6.36728E+12,9.58278E+11,5325.81363,21304.5851,487960477,3952098,117.220567,18.35700035,26.79100037,54.85200119,4.73679E+12,3.92967E+13,3.9991E+13,6.01866E+12,9.50516E+12,7.35219E+13,7.43586E+13,1.1191E+13,1.9854E+13,2.14115E+13,..,..,..,..,..,..,..,2.93443E+13,4.41633E+12,..,..,7.62796E+12,39.46325691,4.44473E+12,2.99809E+13,2.96548E+13,4.46306E+12,..,..,2.14289E+13,3.22506E+12,6.644477829,1378665000,0.81,0.96,67092,1920285,695955,596465626,4.32613E+12,3.72803E+13,3.83365E+13,5.76966E+12,10509.47299,782199374,..
139,China,CHN,2017,..,..,..,6.53225E+12,6.54676E+12,9.68628E+11,5805.094775,23323.6147,551234509,4359033,119.0880516,17.51000023,26.62100029,55.86999893,5.09635E+12,4.22797E+13,4.35453E+13,6.44276E+12,1.0161E+13,7.85949E+13,8.27122E+13,1.22377E+13,2.12239E+13,2.33008E+13,..,..,..,..,..,..,..,3.1751E+13,4.69772E+12,..,..,..,38.38730338,4.71586E+12,3.18097E+13,3.34623E+13,4.95092E+12,..,..,2.42707E+13,3.59098E+12,6.758755086,1386395000,..,..,..,..,..,582840458,4.67222E+12,4.02628E+13,4.27032E+13,6.31816E+12,11150.92116,803554542,..
